"","city","name","state","avgStars","ZipCode","Type","Median..","price"
"322","Charlotte","Rí Rá Irish Pub","NC",3.46703296703297,28202,"European","56,632","2"
"323","Charlotte","Soho Bistro","NC",3.82417582417582,28202,"Asian","56,632","2"
"324","Charlotte","Champions","NC",2.3448275862069,28202,"American","56,632","2"
"325","Charlotte","The Sandwich Club","NC",3.4,28202,"Other","56,632","1"
"326","Charlotte","Sushiya Japan","NC",4.21875,28277,"Asian","97,891","2"
"327","Charlotte","City Tavern","NC",2.6,28202,"Other","56,632","2"
"328","Charlotte","Rock Bottom Restaurant & Brewery","NC",3.42328042328042,28202,"Other","56,632","2"
"329","Charlotte","Burger King","NC",2.5,28202,"American","56,632","1"
"330","Charlotte","Fujiyama","NC",3.63636363636364,28202,"Other","56,632","2"
"331","Charlotte","Simmons Restaurant","NC",3.64285714285714,28202,"American","56,632","1"
"332","Charlotte","Presto Bar & Grill","NC",2.79310344827586,28202,"American","56,632","2"
"333","Charlotte","China King","NC",3,28202,"Asian","56,632","1"
"334","Charlotte","Bojangles","NC",3.5,28202,"American","56,632","1"
"335","Charlotte","Ratcliffe On The Green","NC",3.75,28202,"Other","56,632","2"
"336","Charlotte","Salsarita's Fresh Cantina","NC",3.95,28202,"American","56,632","1"
"337","Charlotte","Monticello Restaurant","NC",3.58333333333333,28202,"American","56,632","2"
"338","Charlotte","Mert's Heart & Soul","NC",3.77229601518027,28202,"American","56,632","2"
"339","Charlotte","Brevard Court Sundries","NC",3,28202,"Other","56,632","2"
"340","Charlotte","Jersey Mike's Subs","NC",4.1875,28202,"American","56,632","1"
"341","Charlotte","Mimosa Grill","NC",3.884,28202,"American","56,632","2"
"342","Charlotte","Arthurs's At Wachovia","NC",3.75,28202,"Other","56,632","1"
"343","Charlotte","Fuel Pizza Cafe","NC",2.85294117647059,28202,"European","56,632","1"
"344","Charlotte","Showmars Government Center","NC",3.5,28202,"Other","56,632","1"
"345","Charlotte","Luce Restaurant & Bar","NC",4.27966101694915,28202,"European","56,632","3"
"346","Charlotte","Phil's Deli New York Deli & Tavern","NC",3.09090909090909,28202,"Other","56,632","1"
"347","Charlotte","Hartigan's Irish Pub","NC",3.05555555555556,28202,"Other","56,632","2"
"348","Charlotte","Phil's Tavern","NC",2.54545454545455,28202,"Other","56,632","2"
"349","Charlotte","Brixx Wood Fired Pizza","NC",3.67391304347826,28202,"European","56,632","2"
"350","Charlotte","The Capital Grille","NC",4.36018957345972,28202,"Other","56,632","3"
"351","Charlotte","Graduate Food & Pub","NC",3.25,28202,"Other","56,632",NA
"352","Charlotte","Stool Pigeons Coop & Grill","NC",3.24,28202,"Other","56,632","2"
"353","Charlotte","Savannah Red","NC",3.94117647058824,28202,"African","56,632","3"
"354","Charlotte","Frankie's Italian Grille","NC",3.57142857142857,28202,"European","56,632","2"
"355","Charlotte","Chicks Restaurant","NC",3.42857142857143,28202,"Other","56,632","1"
"356","Charlotte","Ruby Tuesday Restaurant","NC",3.42857142857143,28211,"American","73,652","2"
"357","Charlotte","Arthur's At Belk","NC",4.34615384615385,28211,"American","73,652","1"
"358","Charlotte","Bruegger's Bagels","NC",2.75,28211,"Other","73,652","1"
"359","Charlotte","LaVecchia's Seafood Grille","NC",3.34146341463415,28202,"Other","56,632","3"
"360","Charlotte","Cosmos Cafe","NC",2.98148148148148,28202,"Asian","56,632","2"
"361","Charlotte","Quiznos Sub","NC",2.33333333333333,28202,"Other","56,632",NA
"362","Charlotte","Pizzeria Uno","NC",2,28202,"European","56,632","2"
"363","Charlotte","Tic Toc Diner & Catering","NC",4.27272727272727,28202,"Other","56,632","1"
"364","Charlotte","Sub One Hoagie House","NC",4.26086956521739,28202,"Other","56,632","1"
"365","Charlotte","Reid's Fine Foods","NC",3.875,28202,"American","56,632","2"
"366","Charlotte","Sonoma Bistro","NC",3.5,28202,"Other","56,632","3"
"367","Charlotte","China Queen Buffett","NC",2,28202,"Asian","56,632","1"
"368","Charlotte","Latorre's Restaurant","NC",3.66666666666667,28202,"LAmerican","56,632","2"
"369","Charlotte","French Quarter","NC",3.3265306122449,28202,"European","56,632","2"
"370","Charlotte","Aquavina","NC",2.61111111111111,28202,"Other","56,632","4"
"371","Charlotte","Wendy's","NC",1.33333333333333,28202,"American","56,632",NA
"372","Charlotte","Gardenia Restaurant","NC",4.07692307692308,28208,"American","27,448","1"
"373","Charlotte","Bellacino's Pizza and Grinders","NC",3,28273,"European","51,769","2"
"374","Charlotte","Chili's Grill & Bar","NC",2.2,28202,"Other","56,632","2"
"375","Charlotte","Charlotte Cafe","NC",2.875,28277,"American","97,891","2"
"376","Charlotte","Sonny's BBQ","NC",3.35294117647059,28217,"Other","35,691","2"
"377","Charlotte","Blue Restaurant & Bar","NC",3.58571428571429,28202,"European","56,632","3"
"378","Charlotte","Fujo","NC",3.52777777777778,28202,"Asian","56,632","2"
"379","Charlotte","Arby's","NC",2.6,28204,"American","49,877",NA
"380","Charlotte","Austin's Caribbean Cuisine","NC",3.85,28204,"LAmerican","49,877","2"
"381","Charlotte","Emperor Chinese Restaurant","NC",2,28204,"Asian","49,877","1"
"382","Charlotte","Adams 7th Street Market","NC",4.14285714285714,28204,"Other","49,877","1"
"383","Charlotte","The Melting Pot","NC",4.42666666666667,28204,"Other","49,877","3"
"384","Charlotte","Art's Barbecue & Deli","NC",3.25,28204,"Other","49,877","1"
"385","Charlotte","Mama Ricotta's","NC",4.0188679245283,28204,"European","49,877","2"
"386","Charlotte","Sub Station II","NC",4.07692307692308,28204,"Other","49,877","1"
"387","Charlotte","Maharani Indian Cuisine","NC",3.04225352112676,28204,"Asian","49,877","2"
"388","Charlotte","Cuisine Malaya","NC",3.78985507246377,28204,"Asian","49,877","2"
"389","Charlotte","Wok Express Chinese Food","NC",3.33333333333333,28204,"Asian","49,877","1"
"390","Charlotte","Jersey Mike's Subs","NC",3.07142857142857,28204,"American","49,877","1"
"391","Charlotte","Red Sea Restaurant & Bar","NC",3.90322580645161,28204,"African","49,877","2"
"392","Charlotte","Papa John's Pizza","NC",2.71428571428571,28204,"European","49,877","2"
"393","Charlotte","Showmars Restaurant","NC",3.31578947368421,28204,"European","49,877","1"
"394","Charlotte","Ho Ho Cherry House","NC",3.38571428571429,28204,"Asian","49,877","1"
"395","Charlotte","Snoop's Grill","NC",3.85714285714286,28204,"Other","49,877","1"
"396","Charlotte","Fortune Cookie","NC",3.67647058823529,28204,"Asian","49,877","1"
"397","Charlotte","Carpe Diem","NC",4.31481481481481,28204,"Other","49,877","3"
"398","Charlotte","Cajun Queen","NC",3.92808219178082,28204,"American","49,877","2"
"399","Charlotte","Chicken Box Cafe","NC",4,28206,"American","24,984","1"
"400","Charlotte","The Village","NC",3.25,28206,"Other","24,984","1"
"401","Charlotte","Orient Express","NC",3.33333333333333,28206,"Other","24,984","1"
"402","Charlotte","Tatsis Restaurant","NC",3.66666666666667,28206,"Other","24,984",NA
"403","Charlotte","Bodrick's Bar-B-Q Rib Tips","NC",3.33333333333333,28206,"Other","24,984","1"
"404","Charlotte","Burger King","NC",2.16666666666667,28206,"American","24,984","1"
"405","Charlotte","Fish & Chicken Corner","NC",2,28206,"Other","24,984","1"
"406","Charlotte","Ranch House","NC",3.4,28208,"Other","27,448","3"
"407","Charlotte","Yorkmont Cafe","NC",2.71428571428571,28208,"Other","27,448","1"
"408","Charlotte","Burger King","NC",1.57142857142857,28208,"American","27,448","1"
"409","Charlotte","The World Famous Open Kitchen","NC",2.52173913043478,28208,"European","27,448","2"
"410","Charlotte","Floyd's Restaurant 1","NC",2,28208,"African","27,448","1"
"411","Charlotte","Taco Bell","NC",3.75,28208,"American","27,448","1"
"412","Charlotte","McDonald's","NC",2.2,28208,"American","27,448","1"
"413","Charlotte","Pizza Hut","NC",1.33333333333333,28208,"European","27,448","2"
"414","Charlotte","Showmars","NC",3.83333333333333,28208,"Other","27,448","2"
"415","Charlotte","Chicken King","NC",3.66666666666667,28208,"Other","27,448","1"
"416","Charlotte","McDonald's","NC",1.8125,28208,"American","27,448","1"
"417","Charlotte","Niko's Grill","NC",3.27272727272727,28208,"European","27,448","1"
"418","Charlotte","Carolina Family Restaurant","NC",4.07142857142857,28208,"Other","27,448","1"
"419","Charlotte","Mr G's","NC",3.8125,28208,"European","27,448","1"
"420","Charlotte","Church's Chicken","NC",2.33333333333333,28208,"Other","27,448","2"
"421","Charlotte","Beauregards","NC",2.61538461538462,28208,"European","27,448","2"
"422","Charlotte","Bojangles Restaurant","NC",3.33333333333333,28208,"American","27,448","1"
"423","Charlotte","Waffle House","NC",3.1875,28208,"Other","27,448","1"
"424","Charlotte","Wendy's","NC",1,28208,"American","27,448","2"
"425","Charlotte","Bar-B-Q King","NC",3.54022988505747,28208,"Other","27,448","1"
"426","Charlotte","Chicken King Restaurant","NC",1.66666666666667,28208,"Other","27,448","1"
"427","Charlotte","Cicis Pizza","NC",2.75,28210,"European","57,651","1"
"428","Charlotte","McDonald's","NC",2.80952380952381,28210,"American","57,651","1"
"429","Charlotte","Burger King","NC",2.22222222222222,28210,"American","57,651","1"
"430","Charlotte","Harper's ToGoGo","NC",3.5,28210,"Other","57,651","2"
"431","Charlotte","Harper's Restaurant","NC",3.19,28210,"Other","57,651","2"
"432","Charlotte","Nick's Cafe","NC",3.6,28210,"Other","57,651","1"
"433","Charlotte","Rusty's Deli & Grille","NC",4.11320754716981,28210,"Other","57,651","1"
"434","Charlotte","Monterrey","NC",3.38636363636364,28210,"LAmerican","57,651","1"
"435","Charlotte","Taipei South","NC",3.91666666666667,28210,"Asian","57,651","1"
"436","Charlotte","Musashi Japanese Restaurant","NC",4.09,28210,"Asian","57,651","2"
"437","Charlotte","Burger King Restaurant","NC",2.5,28210,"American","57,651","1"
"438","Charlotte","P F Chang's","NC",3,28210,"Asian","57,651","2"
"439","Charlotte","Palm Restaurant","NC",3.7093023255814,28210,"Other","57,651","3"
"440","Charlotte","Baoding","NC",3.74418604651163,28210,"Asian","57,651","2"
"441","Charlotte","Original Pancake House","NC",4.02654867256637,28210,"Other","57,651","2"
"442","Charlotte","Showmars Emerywood","NC",3,28210,"Other","57,651","1"
"443","Charlotte","Shanghai Restaurant","NC",4,28210,"Asian","57,651","2"
"444","Charlotte","Upstream","NC",3.85714285714286,28210,"Asian","57,651","3"
"445","Charlotte","Showmars At Park Cedar","NC",4.4,28210,"American","57,651","1"
"446","Charlotte","Papa John's Pizza","NC",3.44444444444444,28212,"European","36,232","2"
"447","Charlotte","Kabob House","NC",2.90909090909091,28212,"MiddleEastern","36,232","2"
"448","Charlotte","Island Grocery","NC",3.83333333333333,28212,"African","36,232","1"
"449","Charlotte","McDonald's","NC",2.5,28212,"American","36,232",NA
"450","Charlotte","China Jade","NC",2.33333333333333,28212,"Asian","36,232","2"
"451","Charlotte","Sunrise Restaurant","NC",3.92,28212,"Other","36,232","1"
"452","Charlotte","Don Pedro Mexican Restaurant","NC",4.26666666666667,28212,"LAmerican","36,232","1"
"453","Charlotte","McDonald's","NC",1.75,28212,"American","36,232","1"
"454","Charlotte","Wendy's","NC",2,28212,"American","36,232",NA
"455","Charlotte","Pizza Hut","NC",1.5,28212,"European","36,232","1"
"456","Charlotte","Bojangles' Famous Chicken 'n Biscuits","NC",2.5,28212,"American","36,232",NA
"457","Charlotte","Chin Chin","NC",2.5,28212,"Asian","36,232","1"
"458","Charlotte","Ted's Restaurant","NC",3.73684210526316,28212,"Other","36,232","1"
"459","Charlotte","Flying Saucer Draught Emporium","NC",4.01307189542484,28262,"Other","44,560","2"
"460","Charlotte","Liberty East Restaurant","NC",3.17647058823529,28212,"Other","36,232","1"
"461","Charlotte","Wok Bo Chinese Restaurant","NC",1.875,28214,"Asian","50,528","1"
"462","Charlotte","Hardee's","NC",3,28214,"American","50,528","1"
"463","Charlotte","Miguel's Restaurants","NC",4.15079365079365,28214,"LAmerican","50,528","1"
"464","Charlotte","Little Rock Deli","NC",3.66666666666667,28214,"Other","50,528","1"
"465","Charlotte","Papa John's Pizza","NC",2.8,28214,"European","50,528","2"
"466","Charlotte","Showmars Restaurant","NC",3.1,28214,"American","50,528","1"
"467","Charlotte","Hop Feng Kitchen","NC",3.33333333333333,28214,"Other","50,528","1"
"468","Charlotte","Shuffletown Drive-In","NC",4.25,28214,"Other","50,528","1"
"469","Charlotte","Chinatown","NC",2,28214,"Asian","50,528","1"
"470","Charlotte","Bojangles'famous Chicken'n Biscuits","NC",2.57142857142857,28216,"Other","44,037","1"
"471","Charlotte","Bojangles","NC",2.16666666666667,28216,"American","44,037",NA
"472","Charlotte","McDonald's","NC",1,28216,"American","44,037","1"
"473","Charlotte","Tops China Restaurant","NC",3.33333333333333,28216,"Asian","44,037","1"
"474","Charlotte","Pizza Hut","NC",1,28216,"European","44,037","2"
"475","Charlotte","Domino's Pizza","NC",1.75,28216,"European","44,037","2"
"476","Charlotte","Tung's Chinese Restaurant","NC",1,28216,"Asian","44,037",NA
"477","Charlotte","Bubba's Barbecue","NC",3.18,28216,"Other","44,037","2"
"478","Charlotte","Niki's Food Shop","NC",3.4,28216,"Other","44,037","1"
"479","Charlotte","South 21 Family Restaurant","NC",3.55555555555556,28216,"American","44,037","1"
"480","Charlotte","Waffle House","NC",3.33333333333333,28216,"American","44,037","1"
"481","Charlotte","Circle G Restaurant","NC",4.27272727272727,28216,"American","44,037","1"
"482","Charlotte","Stockyard Restaurant","NC",4.625,28216,"Other","44,037","1"
"483","Charlotte","Niyoshi II Japanese Express Restaurant","NC",3.125,28216,"Asian","44,037","1"
"484","Charlotte","Denny's","NC",3.28571428571429,28216,"Other","44,037","2"
"485","Charlotte","Pizza Hut","NC",1.54545454545455,28226,"European","82,899","2"
"486","Charlotte","Barrington's","NC",4.17808219178082,28226,"Other","82,899","3"
"487","Charlotte","Hickory Tavern","NC",3.25,28104,"Other","94,577","2"
"488","Charlotte","McAlister's Deli","NC",3.625,28226,"Other","82,899","1"
"489","Charlotte","Chuck E. Cheese's","NC",2.66666666666667,28226,"European","82,899","2"
"490","Charlotte","Bojangles'famous Chicken'n Biscuits","NC",1.76923076923077,28226,"Other","82,899","1"
"491","Charlotte","Bailey's Sports Grille","NC",3,28226,"Other","82,899","2"
"492","Charlotte","Wan Fu","NC",4.11363636363636,28226,"Asian","82,899","2"
"493","Charlotte","HoneyBaked Ham","NC",4.5,28226,"Other","82,899",NA
"494","Charlotte","Clucker's Greek Cuisine","NC",3.4,28226,"European","82,899","2"
"495","Charlotte","Trio","NC",3.64705882352941,28226,"Other","82,899","2"
"496","Charlotte","Waffle House","NC",4.4,28226,"American","82,899","1"
"497","Charlotte","Chick-fil-A","NC",4.28571428571429,28226,"American","82,899","1"
"498","Charlotte","Kabuto","NC",3.13333333333333,28226,"Asian","82,899","2"
"499","Charlotte","Bombay Grille","NC",3.74285714285714,28226,"Asian","82,899","2"
"500","Charlotte","The Great Wall Of China South","NC",3.32941176470588,28226,"Asian","82,899","2"
"501","Charlotte","Thai House At Tower Place","NC",3.75280898876404,28226,"Asian","82,899","2"
"502","Charlotte","KFC","NC",1,28226,"American","82,899","1"
"503","Charlotte","Good Ol' Days","NC",2.85714285714286,28226,"Other","82,899","1"
"504","Charlotte","Chili's Grill & Bar","NC",2.73333333333333,28226,"Other","82,899","2"
"505","Charlotte","Park 51 Cafe","NC",3.4,28210,"Other","57,651","1"
"506","Charlotte","Lotus II Chinese Cuisine","NC",2.76470588235294,28226,"Asian","82,899","1"
"507","Charlotte","Nakato Japanese Steakhouse","NC",3.80851063829787,28226,"Asian","82,899","2"
"508","Charlotte","Bangkok Ocha","NC",3.75609756097561,28226,"Asian","82,899","2"
"509","Charlotte","Chi Thai","NC",3.66666666666667,28226,"Asian","82,899","1"
"510","Charlotte","Jack In the Box","NC",3.33333333333333,28226,"American","82,899","1"
"511","Charlotte","Outback Steakhouse","NC",3.28571428571429,28226,"Other","82,899","2"
"512","Charlotte","Salsa's Mexican Restaurant","NC",3.68181818181818,28226,"LAmerican","82,899","1"
"513","Charlotte","Zapata's Cantina Mexican Restaurant","NC",3.06153846153846,28262,"LAmerican","44,560","2"
"514","Charlotte","Papa John's Pizza","NC",2.5,28262,"European","44,560","2"
"515","Charlotte","Bombay Cuisine","NC",3.625,28262,"Asian","44,560","2"
"516","Charlotte","Jack In the Box","NC",3.36363636363636,28262,"American","44,560","1"
"517","Charlotte","Ciro's Italian Restaurant","NC",3.52083333333333,28262,"European","44,560","2"
"518","Charlotte","Chili's Grill & Bar","NC",3.875,28262,"Other","44,560","2"
"519","Charlotte","Bojangles Famous Chicken N Biscuits'","NC",3.89473684210526,28262,"American","44,560","1"
"520","Charlotte","Stool Pigeons Coop & Grill","NC",2.36363636363636,28262,"American","44,560","2"
"521","Charlotte","Food Lion","NC",3.25,28262,"Other","44,560","2"
"522","Charlotte","Showmars Restaurant","NC",3.5,28262,"American","44,560","1"
"523","Charlotte","Ninety's Ice Cream & Sandwiches","NC",3.76923076923077,28262,"Other","44,560","1"
"524","Charlotte","Hilton Charlotte University","NC",3.40625,28262,"Other","44,560","4"
"525","Charlotte","Qdoba Mexican Grill","NC",4,28262,"American","44,560","1"
"526","Charlotte","Bruegger's Bagels","NC",3.5625,28262,"Other","44,560","1"
"527","Charlotte","TGI Friday's","NC",2.04651162790698,28262,"European","44,560","2"
"528","Charlotte","Applebee's","NC",2.23076923076923,28262,"Other","44,560","2"
"529","Charlotte","Taco Bell","NC",3.25,28262,"American","44,560","1"
"530","Charlotte","Smokey Bones Bar & Fire Grill","NC",2.47826086956522,28262,"Other","44,560","2"
"531","Charlotte","Jersey Mike's Subs","NC",3.4,28262,"American","44,560","2"
"532","Charlotte","Nakato Japanese Steakhouse","NC",3.79220779220779,28262,"Asian","44,560","2"
"533","Charlotte","Chick-fil-A","NC",3.94117647058824,28262,"American","44,560","1"
"534","Charlotte","Lotus Buffet","NC",3.04545454545455,28262,"Asian","44,560","1"
